LineId,Time,Component,Pid,Content,EventId,EventTemplate
1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,f1d0c179,getTodayTotalDetailSteps <*> 
1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,69a87295,setTodayTotalDetailSteps <*> 
1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,865a00ec,<*> 0 0 5 
1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,f1d0c179,getTodayTotalDetailSteps <*> 
1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,69a87295,setTodayTotalDetailSteps <*> 
1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,ff5c1e54,<*> 0 0 0 
1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,f1d0c179,getTodayTotalDetailSteps <*> 
1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,69a87295,setTodayTotalDetailSteps <*> 
1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,865a00ec,<*> 0 0 5 
1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,f1d0c179,getTodayTotalDetailSteps <*> 
1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,69a87295,setTodayTotalDetailSteps <*> 
1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,ff5c1e54,<*> 0 0 0 
1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,f1d0c179,getTodayTotalDetailSteps <*> 
1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,69a87295,setTodayTotalDetailSteps <*> 
1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,865a00ec,<*> 0 0 5 
1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,f1d0c179,getTodayTotalDetailSteps <*> 
1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,69a87295,setTodayTotalDetailSteps <*> 
1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1730,20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1731,20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1732,20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,ff5c1e54,<*> 0 0 0 
1733,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,f1d0c179,getTodayTotalDetailSteps <*> 
1734,20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,69a87295,setTodayTotalDetailSteps <*> 
1735,20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1736,20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1737,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1738,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1739,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,865a00ec,<*> 0 0 5 
1740,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,f1d0c179,getTodayTotalDetailSteps <*> 
1741,20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,69a87295,setTodayTotalDetailSteps <*> 
1742,20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1743,20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1744,20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1745,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,ff5c1e54,<*> 0 0 0 
1746,20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,f1d0c179,getTodayTotalDetailSteps <*> 
1747,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,69a87295,setTodayTotalDetailSteps <*> 
1748,20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1749,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1750,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1751,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,865a00ec,<*> 0 0 5 
1752,20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,f1d0c179,getTodayTotalDetailSteps <*> 
1753,20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,69a87295,setTodayTotalDetailSteps <*> 
1754,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,ff5c1e54,<*> 0 0 0 
1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,f1d0c179,getTodayTotalDetailSteps <*> 
1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,69a87295,setTodayTotalDetailSteps <*> 
1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,865a00ec,<*> 0 0 5 
1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,f1d0c179,getTodayTotalDetailSteps <*> 
1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,69a87295,setTodayTotalDetailSteps <*> 
1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,ff5c1e54,<*> 0 0 0 
1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,f1d0c179,getTodayTotalDetailSteps <*> 
1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,69a87295,setTodayTotalDetailSteps <*> 
1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,b5f8f0ab,<*> <*> 
1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,d5eb58a5,initEnviroument 
1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,9c25eeaf,getStepCounterStatus 
1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,06712065,getStepCounterStatus true 
1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,09daad8c,reStartStepCounter 
1783,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1784,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,ead92553,registersensorsuccess: true 
1785,20171224-0:0:0:227,Step_DataCache,30002312,clear(),0f6e8b91,clear() 
1786,20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428,b5f8f0ab,<*> <*> 
1787,20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,9382824e,tryToRecordAsBasicStepData bWrite true 
1788,20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0,b5f8f0ab,<*> <*> 
1789,20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,505f12a9,setBasicStandardSteps basicStandardStep 3786 restartSteps 0 
1790,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,513ad684,setDiffTotalSteps 0 
1791,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,f1d0c179,getTodayTotalDetailSteps <*> 
1792,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,b5f8f0ab,<*> <*> 
1793,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,b5f8f0ab,<*> <*> 
1794,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,a28f8c27,tryToReloadTodayBasicSteps1514044800223|3786|0|0 
1795,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,e076f978,reload : 3786 restar 0 
1796,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,f1d0c179,getTodayTotalDetailSteps <*> 
1797,20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,69a87295,setTodayTotalDetailSteps <*> 
1798,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ad46b501,calculateCaloriesWithCache totalCalories 0 
1799,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,ba4d5ea4,calculateAltitudeWithCache totalAltitude 0 
1800,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,8fed213c,REPORT : <*> <*> <*> <*> 
1801,20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,93685af5,next day:steps0mLastReport7214 
1802,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,c2e2102c,setGoalNotifiShownRecord 1514044800237 false 
1803,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,0b771890,closeNotification... 
1804,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),15ffdd21,deleteHealthNotification() 
1805,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1806,20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,ff5c1e54,<*> 0 0 0 
1807,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,f1d0c179,getTodayTotalDetailSteps <*> 
1808,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,69a87295,setTodayTotalDetailSteps <*> 
1809,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ad46b501,calculateCaloriesWithCache totalCalories 0 
1810,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,ba4d5ea4,calculateAltitudeWithCache totalAltitude 0 
1811,20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1812,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,865a00ec,<*> 0 0 5 
1813,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,f1d0c179,getTodayTotalDetailSteps <*> 
1814,20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,69a87295,setTodayTotalDetailSteps <*> 
1815,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ad46b501,calculateCaloriesWithCache totalCalories 0 
1816,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,ba4d5ea4,calculateAltitudeWithCache totalAltitude 0 
1817,20171224-0:0:6:144,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1818,20171224-0:0:6:149,Step_LSC,30002312,onExtend:1514044806000 0 0 0,ff5c1e54,<*> 0 0 0 
1819,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,f1d0c179,getTodayTotalDetailSteps <*> 
1820,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,69a87295,setTodayTotalDetailSteps <*> 
1821,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ad46b501,calculateCaloriesWithCache totalCalories 0 
1822,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,ba4d5ea4,calculateAltitudeWithCache totalAltitude 0 
1823,20171224-0:1:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1824,20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1825,20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1826,20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1827,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1828,20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1829,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,ff5c1e54,<*> 0 0 0 
1830,20171224-0:5:22:774,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,f1d0c179,getTodayTotalDetailSteps <*> 
