LineId,Time,Program,Content,EventId,EventTemplate
1528,07.26 17:30:31,chrome.exe *64,"csdnimg.cn:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1529,07.26 17:30:31,chrome.exe *64,"dc.csdn.net:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1530,07.26 17:30:32,chrome.exe *64,csdnimg.cn:80 error : A connection request was canceled before the completion.,5b309968,csdnimg.cn:80 error : A connection request was canceled before the completion . 
1531,07.26 17:30:33,chrome.exe *64,ubmcmm.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,77d0491d,ubmcmm.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1532,07.26 17:30:33,chrome.exe *64,cpro.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a682e49f,cpro.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1533,07.26 17:30:35,chrome.exe *64,beacon.tingyun.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1534,07.26 17:30:49,chrome.exe *64,"blog.csdn.net:80 close, 670 bytes sent, 421 bytes received, lifetime 00:29",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1535,07.26 17:31:13,chrome.exe *64,"static.blog.csdn.net:80 close, 2188 bytes (2.13 <*>) sent, 41402 bytes (40.4 <*>) received, lifetime 02:03",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1536,07.26 17:31:22,chrome.exe *64,"dc.csdn.net:80 close, 1822 bytes (1.77 <*>) sent, 754 bytes received, lifetime 01:01",bf60edc0,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1537,07.26 17:31:23,chrome.exe *64,"eclick.baidu.com:443 close, 338 bytes sent, 3597 bytes (3.51 <*>) received, lifetime 00:50",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1538,07.26 17:31:23,chrome.exe *64,"wn.pos.baidu.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:48",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1539,07.26 17:31:35,chrome.exe *64,"beacon.tingyun.com:80 close, 42307 bytes (41.3 <*>) sent, 279 bytes received, lifetime 01:00",bf60edc0,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1540,07.26 17:32:20,chrome.exe *64,"c.csdnimg.cn:80 close, 1314 bytes (1.28 <*>) sent, 27289 bytes (26.6 <*>) received, lifetime 03:09",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1541,07.26 17:32:21,chrome.exe *64,"csdnimg.cn:80 close, 1278 bytes (1.24 <*>) sent, 6854 bytes (6.69 <*>) received, lifetime 02:02",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1542,07.26 17:34:25,Dropbox.exe,block-edge.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,90abd857,block-edge.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1543,07.26 17:34:46,chrome.exe *64,"clients4.google.com:443 close, 20249 bytes (19.7 <*>) sent, 20243 bytes (19.7 <*>) received, lifetime 10:34",1d65b5c6,"clients4.google.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1544,07.26 17:36:32,chrome.exe *64,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,4ee1310c,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1545,07.26 17:39:34,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7f2443c,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1546,07.26 17:40:10,chrome.exe *64,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6049985d,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1547,07.26 17:40:22,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4784 bytes (4.67 <*>) received, lifetime 00:12",3be1c75b,"www.gstatic.com:443 close , 461 bytes sent , <*> bytes ( 4.67 < * > ) received , lifetime 00:12 "
1548,07.26 17:40:22,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4784 bytes (4.67 <*>) received, lifetime 00:12",3be1c75b,"www.gstatic.com:443 close , 461 bytes sent , <*> bytes ( 4.67 < * > ) received , lifetime 00:12 "
1549,07.26 17:41:54,chrome.exe *64,"fonts.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 <*>) received, lifetime 01:03",8e701578,"fonts.gstatic.com:443 close , <*> bytes sent , 4786 bytes ( 4.67 < * > ) received , lifetime <*> "
1550,07.26 17:41:54,chrome.exe *64,"engine.adzerk.net:443 close, 0 bytes sent, 0 bytes received, lifetime 01:00",26c04a9e,"engine.adzerk.net:443 close , 0 bytes sent , 0 bytes received , lifetime <*> "
1551,07.26 17:41:57,chrome.exe *64,"engine.adzerk.net:443 close, 2508 bytes (2.44 <*>) sent, 7073 bytes (6.90 <*>) received, lifetime 01:03",3afcbd52,"engine.adzerk.net:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1552,07.26 17:44:25,chrome.exe *64,"clients6.google.com:443 close, 6703 bytes (6.54 <*>) sent, 5167 bytes (5.04 <*>) received, lifetime 10:52",a0638952,"clients6.google.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1553,07.26 17:45:21,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:39",ebe23e47,"qbwup.imtt.qq.com:80 close , 494 bytes sent , 208 bytes received , lifetime <*> "
1554,07.26 17:45:58,chrome.exe *64,"www.evernote.com:443 close, 7238 bytes (7.06 <*>) sent, 12813 bytes (12.5 <*>) received, lifetime 05:46",459c9c1c,"www.evernote.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1555,07.26 17:46:17,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,9d373183,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1556,07.26 17:46:30,chrome.exe *64,"googleads.g.doubleclick.net:443 close, 749 bytes sent, 229 bytes received, lifetime 00:11",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1557,07.26 17:46:44,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 <*>) received, lifetime 00:23",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1558,07.26 17:46:45,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,8adbb4f8,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1559,07.26 17:47:56,chrome.exe *64,"engine.adzerk.net:443 close, 2419 bytes (2.36 <*>) sent, 4742 bytes (4.63 <*>) received, lifetime 01:07",3afcbd52,"engine.adzerk.net:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1560,07.26 17:49:26,WeChat.exe,"short.weixin.qq.com:80 close, 357 bytes sent, 484 bytes received, lifetime <1 sec",c79d3a91,"short.weixin.qq.com:80 close , <*> bytes sent , <*> bytes received , lifetime < 1 sec "
1561,07.26 17:50:46,chrome.exe *64,"ogs.google.com:443 close, 2476 bytes (2.41 <*>) sent, 2643 bytes (2.58 <*>) received, lifetime 04:28",fd856b3e,"ogs.google.com:443 close , 2476 bytes ( 2.41 < * > ) sent , 2643 bytes ( 2.58 < * > ) received , lifetime 04:28 "
1562,07.26 17:51:56,chrome.exe *64,"sb.scorecardresearch.com:443 close, 3818 bytes (3.72 <*>) sent, 6276 bytes (6.12 <*>) received, lifetime 11:02",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1563,07.26 17:52:05,Dropbox.exe,"client-cf.dropbox.com:443 close, 3460 bytes (3.37 <*>) sent, 5211 bytes (5.08 <*>) received, lifetime 01:04",91468c31,"client-cf.dropbox.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1564,07.26 17:55:33,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,0a91cfbd,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1565,07.26 17:57:54,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,e8dab1c7,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1566,07.26 18:02:20,WeChat.exe,"short.weixin.qq.com:80 close, 409 bytes sent, 161 bytes received, lifetime <1 sec",c79d3a91,"short.weixin.qq.com:80 close , <*> bytes sent , <*> bytes received , lifetime < 1 sec "
1567,07.26 18:04:49,chrome.exe *64,c.trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1568,07.26 18:04:49,chrome.exe *64,secure.quantserve.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,85dc1803,secure.quantserve.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1569,07.26 18:04:50,chrome.exe *64,trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,7c6d4e18,trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1570,07.26 18:04:54,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime <1 sec",822ea714,"<*> close , <*> bytes sent , <*> bytes received , lifetime < <*> <*> "
1571,07.26 18:05:01,chrome.exe *64,"c.trello.com:443 close, 326 bytes sent, 5710 bytes (5.57 <*>) received, lifetime 00:12",f93d994b,"c.trello.com:443 close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1572,07.26 18:05:01,chrome.exe *64,"www.google.com.hk:443 close, 734 bytes sent, 229 bytes received, lifetime 00:12",981db052,"www.google.com.hk:443 close , 734 bytes sent , <*> bytes received , lifetime <*> "
1573,07.26 18:05:01,SogouCloud.exe,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d06f56be,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1574,07.26 18:05:22,chrome.exe *64,"play.google.com:443 close, 2130 bytes (2.08 <*>) sent, 1009 bytes received, lifetime 03:24",442d4f05,"play.google.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1575,07.26 18:05:22,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 1363 bytes (1.33 <*>) sent, 3549 bytes (3.46 <*>) received, lifetime 00:33",93332fd5,"f-log-extension.grammarly.io:443 close , <*> bytes ( 1.33 < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1576,07.26 18:05:22,chrome.exe *64,"clients4.google.com:443 close, 7063 bytes (6.89 <*>) sent, 15399 bytes (15.0 <*>) received, lifetime 00:21",1d65b5c6,"clients4.google.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1577,07.26 18:05:24,chrome.exe *64,"trello.com:443 close, 2168 bytes (2.11 <*>) sent, 605 bytes received, lifetime 00:34",bf60edc0,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1578,07.26 18:05:24,chrome.exe *64,"qa.sockets.stackexchange.com:443 close, 1603 bytes (1.56 <*>) sent, 527 bytes received, lifetime 22:32",bf60edc0,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1579,07.26 18:05:25,WeChat.exe,203.205.151.204:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,4b298dcd,<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001 
1580,07.26 18:55:22,SogouCloud.exe,get.sogou.com:80 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,4b298dcd,<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001 
1581,07.26 18:55:22,WeChat.exe,120.204.0.139:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,9686ba0b,120.204.0.139:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001 
1582,07.26 18:55:22,WeChat.exe,101.226.211.46:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,da5787b6,101.226.211.46:8080 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001 
1583,07.26 18:55:23,WeChat.exe,"short.weixin.qq.com:80 close, 484 bytes sent, 30152 bytes (29.4 <*>) received, lifetime <1 sec",027c293c,"short.weixin.qq.com:80 close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime < 1 sec "
1584,07.26 18:55:23,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2882d564,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1585,07.26 18:55:36,chrome.exe *64,s.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6657ebd2,s.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1586,07.26 18:55:37,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,af1e97eb,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1587,07.26 18:55:37,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 <*>) received, lifetime 00:10",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1588,07.26 18:55:37,chrome.exe *64,"ssl.gstatic.com:443 close, 461 bytes sent, 4786 bytes (4.67 <*>) received, lifetime 00:10",48bc7b8d,"ssl.gstatic.com:443 close , 461 bytes sent , <*> bytes ( 4.67 < * > ) received , lifetime 00:10 "
1589,07.26 18:55:48,chrome.exe *64,"www.gstatic.com:443 close, 461 bytes sent, 4785 bytes (4.67 <*>) received, lifetime 00:12",3be1c75b,"www.gstatic.com:443 close , 461 bytes sent , <*> bytes ( 4.67 < * > ) received , lifetime 00:12 "
1590,07.26 18:55:54,SGTool.exe,"ping.pinyin.sogou.com:80 close, 561 bytes sent, 166 bytes received, lifetime 00:30",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1591,07.26 18:56:11,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4786 bytes (4.67 <*>) received, lifetime 00:33",89763ac4,"fonts.gstatic.com:443 close , 463 bytes sent , 4786 bytes ( 4.67 < * > ) received , lifetime <*> "
1592,07.26 18:56:11,chrome.exe *64,"securepubads.g.doubleclick.net:443 close, 476 bytes sent, 4417 bytes (4.31 <*>) received, lifetime 00:33",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1593,07.26 18:56:29,chrome.exe *64,r1---sn-i3beln7k.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,0e6fe193,<*> -- <*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1594,07.26 18:56:29,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,849eafc1,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1595,07.26 18:57:01,chrome.exe *64,r3---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2f99b7ce,r3 -- <*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1596,07.26 18:57:03,chrome.exe *64,odr.mookie1.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,ccfee81d,odr.mookie1.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1597,07.26 18:57:15,chrome.exe *64,"d.agkn.com:443 close, 324 bytes sent, 2764 bytes (2.69 <*>) received, lifetime 00:12",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1598,07.26 18:57:23,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,76a1e183,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1599,07.26 18:58:17,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,03b93c1c,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1600,07.26 18:58:45,Dropbox.exe,"log.getdropbox.com:80 close, 739 bytes sent, 404 bytes received, lifetime <1 sec",20e5d4f3,"<*> close , <*> bytes sent , <*> bytes received , lifetime < 1 sec "
1601,07.26 18:59:41,WeChat.exe,203.205.151.204:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1602,07.26 18:59:43,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,e8dab1c7,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1603,07.26 18:59:43,chrome.exe *64,"hangouts.google.com:443 close, 13281 bytes (12.9 <*>) sent, 19539 bytes (19.0 <*>) received, lifetime 04:17",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1604,07.26 19:00:18,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6ccb8e61,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1605,07.26 19:00:32,WeChat.exe,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,315352cf,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1606,07.26 19:00:47,tencentdl.exe,xf-com-update-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,ccac45f4,xf-com-update-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1607,07.26 19:00:47,tencentdl.exe,pdlxf-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a30538eb,pdlxf-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1608,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d33362da,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1609,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,dd8babf3,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1610,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d33362da,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1611,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,dd8babf3,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1612,07.26 19:00:52,tencentdl.exe,"fs-conn-doctor.qq.com:443 close, 184 bytes sent, 134 bytes received, lifetime <1 sec",822ea714,"<*> close , <*> bytes sent , <*> bytes received , lifetime < <*> <*> "
1613,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 7852 bytes (7.66 <*>) received, lifetime <1 sec",a7d9bcf3,"puui.qpic.cn:80 close , 379 bytes sent , <*> bytes ( <*> < * > ) received , lifetime < 1 sec "
1614,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,dd8babf3,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1615,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d33362da,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1616,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,dd8babf3,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1617,07.26 19:00:52,tencentdl.exe,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,dd8babf3,fs-conn-doctor.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1618,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d33362da,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1619,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8537 bytes (8.33 <*>) received, lifetime <1 sec",5936f652,"puui.qpic.cn:80 close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime < 1 sec "
1620,07.26 19:00:52,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 9409 bytes (9.18 <*>) received, lifetime <1 sec",a7d9bcf3,"puui.qpic.cn:80 close , 379 bytes sent , <*> bytes ( <*> < * > ) received , lifetime < 1 sec "
1621,07.26 19:00:52,tencentdl.exe,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d33362da,puui.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1622,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 379 bytes sent, 6983 bytes (6.81 <*>) received, lifetime 00:01",e618620b,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime 00:01 "
1623,07.26 19:00:53,tencentdl.exe,"puui.qpic.cn:80 close, 384 bytes sent, 8601 bytes (8.39 <*>) received, lifetime 00:01",e618620b,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime 00:01 "
1624,07.26 19:00:53,tencentdl.exe,"fs-conn-doctor.qq.com:443 close, 184 bytes sent, 134 bytes received, lifetime 00:01",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1625,07.26 19:01:00,QQPlayer.exe,btrace.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d9f54b8a,<*> <*> <*> <*> <*> <*> 
