LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1819,Jul,7,16:24:16,authorMacBook-Pro,corecaptured,38241,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,95912055,<*> clearing out any previous subscriptions 
1820,Jul,7,16:24:18,authorMacBook-Pro,corecaptured,38241,,Received Capture Event,830e5374,Received Capture Event 
1821,Jul,7,16:24:23,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,f108263f,<*> <*> using process name <*> as bundle ID <*> is expected for daemons without bundle ID 
1822,Jul,7,16:24:43,authorMacBook-Pro,QQ,10018,,############################## _getSysMsgList,b5f8f0ab,<*> <*> 
1823,Jul,7,16:24:49,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,38247,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,20202d4a,<*> <*> <*> No of <*> <*> 
1824,Jul,7,16:45:57,authorMacBook-Pro,WindowServer,184,,CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,b5f6193c,<*> <*> <*> <*> 
1825,Jul,7,16:46:23,calvisitor-10-105-160-85,com.apple.AddressBook.InternetAccountsBridge,38259,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,20202d4a,<*> <*> <*> No of <*> <*> 
1826,Jul,7,16:49:57,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',a7fa6f3e,Location icon should now be in state <*> 
1827,Jul,7,16:53:53,calvisitor-10-105-160-85,com.apple.SecurityServer,80,,Session 102106 destroyed,2043561b,Session <*> <*> 
1828,Jul,7,16:57:09,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,32778,,[16:57:09.235] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
1829,Jul,7,16:59:44,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,e0afaf2b,<*> <*> <*> 
1830,Jul,7,17:15:46,calvisitor-10-105-160-85,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.38405,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",60b3beaf,Path not allowed in target <*> type <*> path <*> error <*> The specified service did not ship in the requestor's <*> origin <*> 
1831,Jul,7,17:20:30,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1832,Jul,7,17:30:00,calvisitor-10-105-160-85,kernel,0,,Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup <*>,347334c7,<*> <*> <*> <*> <*> 
1833,Jul,7,17:30:00,calvisitor-10-105-160-85,QuickLookSatellite,38418,,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [x86_64] <*> 0   libsystem_network.dylib             0x00007fff92fabde9 __nw_create_backtrace_string + 123 1   libsystem_network.dylib             0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2   libdispatch.dylib                   0x00007fff980fa93d _dispatch_call_block_and_release + 12 3   libdispatch.dylib                   0x00007fff980ef40b _dispatch_client_callout + 8 4   libdispatch.dylib                   0x00007fff980f403b _dispatch_queue_drain + 754 5   libdispatch.dylib                   0x00007fff980fa707 _dispatch_queue_invoke + 549 6   libdispatch.dylib                   0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7   libdispatch.dylib                   0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8   libsystem_pthread.dylib             0x00007fff8ebc44de _pthread_wqthread + 1129 9   libsystem_pthread.dylib             0x00007fff8ebc2341 start_wqthread + 13",403e6672,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1834,Jul,7,17:34:51,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,62a644ff,<*> <*> off 
1835,Jul,7,17:45:26,calvisitor-10-105-160-85,loginwindow,94,,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",45ef2c78,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> to <*> <*> 
1836,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,RTC: PowerByCalendarDate setting ignored,bfd5d6bb,<*> <*> setting ignored 
1837,Jul,7,18:02:24,calvisitor-10-105-160-85,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,ee3e81a2,<*> <*> Thunderbolt HPD packet for route <*> port <*> unplug <*> 
1838,Jul,7,18:02:49,calvisitor-10-105-160-85,kernel,0,,Sandbox: <*>(38449) deny(1) network-outbound /private/var/run/mDNSResponder,347334c7,<*> <*> <*> <*> <*> 
1839,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
1840,Jul,7,18:09:40,calvisitor-10-105-160-85,kernel,0,,en0: channel changed to 1,b042f28f,<*> channel changed to <*> 
1841,Jul,7,18:09:40,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),9d2ee03a,<*> <*> <*> Wake <*> <*> <*> 
1842,Jul,7,18:09:41,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=0),e855e30a,<*> <*> <*> network <*> <*> <*> 
1843,Jul,7,18:09:46,authorMacBook-Pro,corecaptured,38453,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,4000d3f8,<*> Exiting <*> 
1844,Jul,7,18:10:00,calvisitor-10-105-160-85,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1845,Jul,7,18:10:10,calvisitor-10-105-160-85,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,8f15bf8a,<*> Setting the AWDL operation mode from AUTO to SUSPENDED 
1846,Jul,7,18:10:14,calvisitor-10-105-160-85,kernel,0,,en0::IO80211Interface::postMessage bssid changed,6b4a72d6,<*> <*> changed 
1847,Jul,7,18:11:11,calvisitor-10-105-160-85,kernel,0,,Previous sleep cause: 5,11988da8,Previous sleep <*> <*> 
1848,Jul,7,18:11:20,calvisitor-10-105-160-85,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 68031 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1849,Jul,7,18:11:21,calvisitor-10-105-160-85,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2889 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1850,Jul,7,18:11:40,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",3fe27958,<*> Suspending <*> <*> 
1851,Jul,7,18:23:30,calvisitor-10-105-160-85,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a0e45ae0,<*> <*> complete <*> took <*> milliseconds 
1852,Jul,7,18:23:32,calvisitor-10-105-160-85,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",3fe27958,<*> Suspending <*> <*> 
1853,Jul,7,18:23:40,calvisitor-10-105-160-85,com.apple.cts,43,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 67203 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1854,Jul,7,18:24:25,calvisitor-10-105-160-85,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 442301 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1855,Jul,7,18:37:36,calvisitor-10-105-160-85,AddressBookSourceSync,38490,,-[SOAPParser:0x7fca6040cb50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),e07b1b85,<*> <*> Type not found in <*> for <*> <*> 
1856,Jul,7,18:38:03,calvisitor-10-105-160-85,com.apple.cts,258,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 441483 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1857,Jul,7,18:50:45,calvisitor-10-105-160-85,kernel,0,,"ARPT: 775899.188954: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2863091569, Ack 159598625, Win size 278",7b01b081,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Win <*> <*> 
1858,Jul,7,18:50:46,calvisitor-10-105-160-85,sharingd,30299,,18:50:46.109 : BTLE scanner Powered On,319d6a9d,<*> <*> <*> scanner Powered On 
1859,Jul,7,18:50:46,calvisitor-10-105-160-85,com.apple.cts,43,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4223 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1860,Jul,7,18:51:05,calvisitor-10-105-160-85,com.apple.cts,43,,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 65558 seconds.  Ignoring.",e59097b4,<*> <*> told me to run this <*> <*> but the start time isn't for <*> <*> <*> 
1861,Jul,7,19:04:23,calvisitor-10-105-160-85,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
1862,Jul,7,19:04:45,calvisitor-10-105-160-85,com.apple.AddressBook.InternetAccountsBridge,38507,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,20202d4a,<*> <*> <*> No of <*> <*> 
1863,Jul,7,19:07:53,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,9e08cdfc,<*> 
1864,Jul,7,19:21:28,calvisitor-10-105-160-85,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-08 02:21:28 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),7c90690a,<*> <*> <*> <*> <*> <*> opts <*> when <*> <*> <*> confidence <*> from <*> <*> <*> 
1865,Jul,7,19:43:07,calvisitor-10-105-160-85,kernel,0,,full wake promotion (reason 1) 374 ms,3d332d1d,full wake <*> <*> <*> <*> <*> 
1866,Jul,7,19:43:09,calvisitor-10-105-160-85,CalendarAgent,279,,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],c4f65807,<*> <*> to parse response to <*> because of <*> <*> <*> <*> 
1867,Jul,7,20:08:13,calvisitor-10-105-160-85,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",15722179,<*> <*> <*> Error Domain <*> Code <*> <*> missing class <*> <*> error in user parameter <*> <*> <*> query missing class <*> 
1868,Jul,7,20:32:00,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951217bb0>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1869,Jul,7,20:32:00,calvisitor-10-105-160-85,quicklookd,38603,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
1870,Jul,7,20:32:02,calvisitor-10-105-160-85,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",15722179,<*> <*> <*> Error Domain <*> Code <*> <*> missing class <*> <*> error in user parameter <*> <*> <*> query missing class <*> 
1871,Jul,7,20:32:12,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1872,Jul,7,20:32:28,calvisitor-10-105-160-85,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9951214ca0>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1873,Jul,7,20:34:14,calvisitor-10-105-160-85,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 328, items, fQueryRetries, 0, fLastRetryTimestamp, 521177334.4",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1874,Jul,7,20:39:28,calvisitor-10-105-160-85,com.apple.WebKit.Networking,9854,,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",f416c2ec,<*> <*> <*> failed <*> <*> 
1875,Jul,7,20:43:37,calvisitor-10-105-160-85,QuickLookSatellite,38624,,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail",81525bd4,<*> <*> <*> <*> <*> <*> <*> <*> it <*> <*> <*> 
1876,Jul,7,20:44:13,calvisitor-10-105-160-85,GPUToolsAgent,38749,,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",1f3a124c,<*> <*> <*> <*> <*> <*> <*> <*> <*> 
1877,Jul,7,20:50:32,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1878,Jul,7,20:51:27,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,e0afaf2b,<*> <*> <*> 
1879,Jul,7,20:52:49,calvisitor-10-105-160-85,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,84fe619a,Thermal pressure <*> <*> Memory pressure <*> <*> 
1880,Jul,7,20:57:37,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,62a644ff,<*> <*> off 
1881,Jul,7,21:01:22,calvisitor-10-105-160-85,quicklookd,38603,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
1882,Jul,7,21:08:26,calvisitor-10-105-160-85,WeChat,24144,,jemmytest,9e08cdfc,<*> 
1883,Jul,7,21:12:46,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,e0afaf2b,<*> <*> <*> 
1884,Jul,7,21:18:04,calvisitor-10-105-160-85,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.38838,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",60b3beaf,Path not allowed in target <*> type <*> path <*> error <*> The specified service did not ship in the requestor's <*> origin <*> 
1885,Jul,7,21:22:43,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,b32eb6d2,<*> <*> signalled err <*> <*> <*> <*> <*> at line <*> 
1886,Jul,7,21:23:10,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,b2e5cc9e,<*> <*> <*> <*> Unrecognized codec <*> 
1887,Jul,7,21:23:11,calvisitor-10-105-160-85,com.apple.WebKit.WebContent,38826,,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,658d3be1,<*> <*> <*> <*> Unrecognized codec <*> <*> codec <*> <*> 
1888,Jul,7,21:24:19,calvisitor-10-105-160-85,WindowServer,184,,CoreAnimation: timed out fence 5fe83,1501879f,<*> timed <*> <*> <*> 
1889,Jul,7,21:26:38,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,e0afaf2b,<*> <*> <*> 
1890,Jul,7,21:29:30,calvisitor-10-105-160-85,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2515 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,aaafdb8e,<*> <*> <*> error <*> 
1891,Jul,7,21:30:12,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,e0afaf2b,<*> <*> <*> 
1892,Jul,7,21:31:11,calvisitor-10-105-160-85,garcon,38866,,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,e936a90d,Failed to <*> <*> <*> from <*> to <*> missing <*> <*> <*> <*> 
1893,Jul,7,21:37:56,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',a7fa6f3e,Location icon should now be in state <*> 
1894,Jul,7,21:47:20,calvisitor-10-105-160-85,QQ,10018,,2017/07/07 21:47:20.392 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 515629905.,d9e142af,<*> <*> <*> I <*> <*> <*> <*> <*> close video <*> <*> <*> 
1895,Jul,7,21:47:38,calvisitor-10-105-160-85,kernel,0,,ARPT: 783667.697957: AirPort_Brcm43xx::powerChange: System Sleep,3f20791b,<*> <*> <*> System Sleep 
1896,Jul,7,21:57:08,calvisitor-10-105-160-85,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,258ad3fe,Bluetooth <*> LE is supported <*> Disable LE meta event 
1897,Jul,7,21:58:03,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1898,Jul,7,21:58:14,calvisitor-10-105-160-85,kernel,0,,"IOPMrootDomain: idle cancel, state 1",347334c7,<*> <*> <*> <*> <*> 
1899,Jul,7,21:58:33,calvisitor-10-105-160-85,NeteaseMusic,17988,,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0,77da37e0,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1900,Jul,7,21:59:08,calvisitor-10-105-160-85,kernel,0,,ARPT: 783790.553857: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,3908b381,<*> <*> <*> <*> <*> <*> <*> 
1901,Jul,7,22:10:52,calvisitor-10-105-160-85,kernel,0,,ARPT: 783795.288172: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,1170ad41,<*> <*> <*> System Wake <*> Full <*> Dark Wake <*> Maintenance wake 
1902,Jul,7,22:11:54,calvisitor-10-105-160-85,QQ,10018,,button report: 0x8002be0,d2d784d7,button <*> <*> 
1903,Jul,7,22:24:31,calvisitor-10-105-160-85,sharingd,30299,,22:24:31.135 : BTLE scanner Powered On,319d6a9d,<*> <*> <*> scanner Powered On 
1904,Jul,7,22:32:31,calvisitor-10-105-160-85,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-08 05:32:31 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),7c90690a,<*> <*> <*> <*> <*> <*> opts <*> when <*> <*> <*> confidence <*> from <*> <*> <*> 
1905,Jul,7,22:46:29,calvisitor-10-105-160-85,QQ,10018,,button report: 0x8002be0,d2d784d7,button <*> <*> 
1906,Jul,7,22:47:06,calvisitor-10-105-160-85,kernel,0,,"ARPT: 783991.995027: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",70556bd7,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1907,Jul,7,23:00:44,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784053.579480: wl0: setup_keepalive: Local port: 59927, Remote port: 443",54e41ba1,<*> <*> <*> <*> <*> <*> <*> Remote <*> <*> 
1908,Jul,7,23:00:46,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784055.560270: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5600,",2b0a014b,<*> <*> <*> <*> <*> <*> Normal <*> <*> <*> <*> <*> 
1909,Jul,7,23:14:23,calvisitor-10-105-160-85,kernel,0,,ARPT: 784117.089800: AirPort_Brcm43xx::powerChange: System Sleep,3f20791b,<*> <*> <*> System Sleep 
1910,Jul,7,23:27:02,calvisitor-10-105-160-85,kernel,0,,ARPT: 784117.625615: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,4020af7f,<*> <*> <*> <*> <*> will stay <*> 
