LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1733,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 15, init = 25, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1734,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1301,12fd741a,Got assigned task <*> 
1735,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 16, init = 25, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1736,17/06/09,20:11:10,INFO,executor.Executor,Running task 21.0 in stage 28.0 (TID 1301),21b970a3,Running task <*> in stage <*> <*> <*> 
1737,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1302,12fd741a,Got assigned task <*> 
1738,17/06/09,20:11:10,INFO,executor.Executor,Running task 22.0 in stage 28.0 (TID 1302),21b970a3,Running task <*> in stage <*> <*> <*> 
1739,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_20 locally,2b0c5524,Found block <*> locally 
1740,17/06/09,20:11:10,INFO,executor.Executor,Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1741,17/06/09,20:11:10,INFO,executor.Executor,Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1742,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1303,12fd741a,Got assigned task <*> 
1743,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_21 locally,2b0c5524,Found block <*> locally 
1744,17/06/09,20:11:10,INFO,executor.Executor,Running task 23.0 in stage 28.0 (TID 1303),21b970a3,Running task <*> in stage <*> <*> <*> 
1745,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_22 locally,2b0c5524,Found block <*> locally 
1746,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1304,12fd741a,Got assigned task <*> 
1747,17/06/09,20:11:10,INFO,executor.Executor,Running task 24.0 in stage 28.0 (TID 1304),21b970a3,Running task <*> in stage <*> <*> <*> 
1748,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_24 locally,2b0c5524,Found block <*> locally 
1749,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_23 locally,2b0c5524,Found block <*> locally 
1750,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 22, init = 19, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1751,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 18, init = 20, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1752,17/06/09,20:11:10,INFO,executor.Executor,Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1753,17/06/09,20:11:10,INFO,executor.Executor,Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1754,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 28, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1755,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1305,12fd741a,Got assigned task <*> 
1756,17/06/09,20:11:10,INFO,executor.Executor,Running task 25.0 in stage 28.0 (TID 1305),21b970a3,Running task <*> in stage <*> <*> <*> 
1757,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1306,12fd741a,Got assigned task <*> 
1758,17/06/09,20:11:10,INFO,executor.Executor,Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1759,17/06/09,20:11:10,INFO,executor.Executor,Running task 26.0 in stage 28.0 (TID 1306),21b970a3,Running task <*> in stage <*> <*> <*> 
1760,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = 15, init = 23, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1761,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_25 locally,2b0c5524,Found block <*> locally 
1762,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1307,12fd741a,Got assigned task <*> 
1763,17/06/09,20:11:10,INFO,executor.Executor,Running task 27.0 in stage 28.0 (TID 1307),21b970a3,Running task <*> in stage <*> <*> <*> 
1764,17/06/09,20:11:10,INFO,executor.Executor,Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1765,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 43, boot = 15, init = 27, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1766,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_26 locally,2b0c5524,Found block <*> locally 
1767,17/06/09,20:11:10,INFO,executor.Executor,Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1768,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1308,12fd741a,Got assigned task <*> 
1769,17/06/09,20:11:10,INFO,executor.Executor,Running task 28.0 in stage 28.0 (TID 1308),21b970a3,Running task <*> in stage <*> <*> <*> 
1770,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_27 locally,2b0c5524,Found block <*> locally 
1771,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1309,12fd741a,Got assigned task <*> 
1772,17/06/09,20:11:10,INFO,executor.Executor,Running task 29.0 in stage 28.0 (TID 1309),21b970a3,Running task <*> in stage <*> <*> <*> 
1773,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_28 locally,2b0c5524,Found block <*> locally 
1774,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_29 locally,2b0c5524,Found block <*> locally 
1775,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 17, init = 23, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1776,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 17, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1777,17/06/09,20:11:10,INFO,executor.Executor,Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1778,17/06/09,20:11:10,INFO,executor.Executor,Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1779,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 27, init = 13, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1780,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1310,12fd741a,Got assigned task <*> 
1781,17/06/09,20:11:10,INFO,executor.Executor,Running task 30.0 in stage 28.0 (TID 1310),21b970a3,Running task <*> in stage <*> <*> <*> 
1782,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1311,12fd741a,Got assigned task <*> 
1783,17/06/09,20:11:10,INFO,executor.Executor,Running task 31.0 in stage 28.0 (TID 1311),21b970a3,Running task <*> in stage <*> <*> <*> 
1784,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 26, init = 14, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1785,17/06/09,20:11:10,INFO,executor.Executor,Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1786,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_30 locally,2b0c5524,Found block <*> locally 
1787,17/06/09,20:11:10,INFO,executor.Executor,Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1788,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1312,12fd741a,Got assigned task <*> 
1789,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 16, init = 25, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1790,17/06/09,20:11:10,INFO,executor.Executor,Running task 32.0 in stage 28.0 (TID 1312),21b970a3,Running task <*> in stage <*> <*> <*> 
1791,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_31 locally,2b0c5524,Found block <*> locally 
1792,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1313,12fd741a,Got assigned task <*> 
1793,17/06/09,20:11:10,INFO,executor.Executor,Running task 33.0 in stage 28.0 (TID 1313),21b970a3,Running task <*> in stage <*> <*> <*> 
1794,17/06/09,20:11:10,INFO,executor.Executor,Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1795,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_32 locally,2b0c5524,Found block <*> locally 
1796,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1314,12fd741a,Got assigned task <*> 
1797,17/06/09,20:11:10,INFO,executor.Executor,Running task 34.0 in stage 28.0 (TID 1314),21b970a3,Running task <*> in stage <*> <*> <*> 
1798,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_33 locally,2b0c5524,Found block <*> locally 
1799,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_34 locally,2b0c5524,Found block <*> locally 
1800,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 18, init = 22, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1801,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1802,17/06/09,20:11:10,INFO,executor.Executor,Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1803,17/06/09,20:11:10,INFO,executor.Executor,Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1804,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 15, init = 25, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1805,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1315,12fd741a,Got assigned task <*> 
1806,17/06/09,20:11:10,INFO,executor.Executor,Running task 35.0 in stage 28.0 (TID 1315),21b970a3,Running task <*> in stage <*> <*> <*> 
1807,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1316,12fd741a,Got assigned task <*> 
1808,17/06/09,20:11:10,INFO,executor.Executor,Running task 36.0 in stage 28.0 (TID 1316),21b970a3,Running task <*> in stage <*> <*> <*> 
1809,17/06/09,20:11:10,INFO,executor.Executor,Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1810,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 16, init = 25, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1811,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_35 locally,2b0c5524,Found block <*> locally 
1812,17/06/09,20:11:10,INFO,executor.Executor,Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1813,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1317,12fd741a,Got assigned task <*> 
1814,17/06/09,20:11:10,INFO,executor.Executor,Running task 37.0 in stage 28.0 (TID 1317),21b970a3,Running task <*> in stage <*> <*> <*> 
1815,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 25, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1816,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_36 locally,2b0c5524,Found block <*> locally 
1817,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1318,12fd741a,Got assigned task <*> 
1818,17/06/09,20:11:10,INFO,executor.Executor,Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1819,17/06/09,20:11:10,INFO,executor.Executor,Running task 38.0 in stage 28.0 (TID 1318),21b970a3,Running task <*> in stage <*> <*> <*> 
1820,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_37 locally,2b0c5524,Found block <*> locally 
1821,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1319,12fd741a,Got assigned task <*> 
1822,17/06/09,20:11:10,INFO,executor.Executor,Running task 39.0 in stage 28.0 (TID 1319),21b970a3,Running task <*> in stage <*> <*> <*> 
1823,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_38 locally,2b0c5524,Found block <*> locally 
1824,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_39 locally,2b0c5524,Found block <*> locally 
1825,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 23, init = 18, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1826,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1827,17/06/09,20:11:10,INFO,executor.Executor,Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1828,17/06/09,20:11:10,INFO,executor.Executor,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1829,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1830,17/06/09,20:11:10,INFO,executor.Executor,Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1831,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 19, init = 22, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1832,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 26, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1833,17/06/09,20:11:10,INFO,executor.Executor,Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1834,17/06/09,20:11:10,INFO,executor.Executor,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1835,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1320,12fd741a,Got assigned task <*> 
1836,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1321,12fd741a,Got assigned task <*> 
1837,17/06/09,20:11:10,INFO,executor.Executor,Running task 0.0 in stage 29.0 (TID 1320),21b970a3,Running task <*> in stage <*> <*> <*> 
1838,17/06/09,20:11:10,INFO,executor.Executor,Running task 1.0 in stage 29.0 (TID 1321),21b970a3,Running task <*> in stage <*> <*> <*> 
1839,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1322,12fd741a,Got assigned task <*> 
1840,17/06/09,20:11:10,INFO,executor.Executor,Running task 2.0 in stage 29.0 (TID 1322),21b970a3,Running task <*> in stage <*> <*> <*> 
1841,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1323,12fd741a,Got assigned task <*> 
1842,17/06/09,20:11:10,INFO,executor.Executor,Running task 3.0 in stage 29.0 (TID 1323),21b970a3,Running task <*> in stage <*> <*> <*> 
1843,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1324,12fd741a,Got assigned task <*> 
1844,17/06/09,20:11:10,INFO,executor.Executor,Running task 4.0 in stage 29.0 (TID 1324),21b970a3,Running task <*> in stage <*> <*> <*> 
1845,17/06/09,20:11:10,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 40,b3dbffba,Started reading broadcast variable <*> 
1846,17/06/09,20:11:10,INFO,storage.MemoryStore,"Block broadcast_40_piece0 stored as bytes in memory (estimated size 6.0 KB, free 874.3 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
1847,17/06/09,20:11:10,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 40 took 10 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
1848,17/06/09,20:11:10,INFO,storage.MemoryStore,"Block broadcast_40 stored as values in memory (estimated size 9.9 KB, free 884.2 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
1849,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_0 locally,2b0c5524,Found block <*> locally 
1850,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_4 locally,2b0c5524,Found block <*> locally 
1851,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_3 locally,2b0c5524,Found block <*> locally 
1852,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_2 locally,2b0c5524,Found block <*> locally 
1853,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_1 locally,2b0c5524,Found block <*> locally 
1854,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = -79, init = 118, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1855,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -75, init = 113, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1856,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = -80, init = 119, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1857,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = -85, init = 125, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1858,17/06/09,20:11:10,INFO,executor.Executor,Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
